SK_ID_CURR,TARGET
100791,0.06889436622965484
100792,0.059476581662872736
100797,0.08817675375476743
100823,0.09451281696192225
100826,0.09202204145795938
100830,0.06687916893389159
100836,0.1316864554178185
100872,0.08325691765578372
100910,0.08810221959395798
100913,0.058434677809537504
100918,0.0793786467353847
100931,0.05514747184902406
100952,0.1194902848052933
100953,0.1017295423941371
100965,0.10498516324440442
100970,0.0812580740871969
100982,0.1207670504320985
100983,0.08480641018997762
100984,0.06855209535901985
100987,0.11510383336707546
100997,0.09121567065736026
100998,0.13140932190681176
101002,0.09746583153356274
101005,0.13453438709951485
101008,0.1205359339427793
101020,0.09440688168206637
101021,0.09105592060098762
101024,0.09414318667965496
101025,0.12711103422962236
101026,0.09416244449873667
101031,0.08579609370327164
101041,0.057216817984441455
101051,0.06411509120527617
101055,0.08877760222898098
101056,0.13112088317061935
101057,0.1018760847997889
101064,0.0728110665475083
101079,0.07948754488696325
101087,0.08834801209149978
101090,0.06424746086440275
101092,0.0906246616143494
101097,0.09630861490977699
101099,0.05557693052080141
101107,0.08948925292336836
101118,0.09101263913059834
101125,0.09791544727678902
101126,0.08149108478468309
101128,0.0953857930781716
101136,0.12997008966990412
101140,0.10720188790181291
101149,0.07461143447731629
101160,0.08020977113151721
101169,0.1139047040814312
101181,0.07426691984170443
101186,0.05765661341740575
101190,0.0993531753468606
101193,0.11827633062849442
101194,0.08977073088165721
101198,0.09753728988346813
101200,0.07655872406535717
101204,0.09941226420334154
101211,0.08185972107005524
101213,0.08381076173089547
101223,0.07259101388072678
101225,0.09344779613202268
101237,0.07531944108282397
101243,0.07945522275754169
101244,0.10902938959099727
101258,0.06844657332981614
101259,0.1546726568165297
101268,0.10278010414570819
101269,0.06505812947658034
101271,0.11227443019629085
101279,0.07017851485663781
101281,0.08675545030959654
101287,0.07470331555638919
101292,0.09197170296561234
101294,0.07760337849291875
101296,0.06648767601102719
101297,0.08110229421754477
101299,0.06148473392716909
101301,0.0760256022284799
101305,0.07619891274800906
101308,0.068273676380081
101318,0.0558696379280713
101327,0.11159211858804328
101329,0.10362561142012632
101332,0.06396691855061874
101337,0.09168784393150166
101343,0.0638873414485889
101345,0.08158181306324616
101346,0.08891070555660709
101353,0.053288496190473926
101354,0.11075568545317833
101355,0.09436582916170352
101356,0.05658809081128674
101362,0.11095251812528777
101363,0.12558045767131004
101365,0.07995412028656321
101366,0.09505243984275774
101367,0.12163139249713469
101368,0.05568845873556082
101374,0.12436709999028171
101380,0.060180631636575097
101383,0.06512768652959439
101398,0.05287841078254084
101399,0.13350063675648977
101401,0.0951332446609901
101412,0.10100610108262872
101426,0.10497692887101154
101427,0.14243982129951324
101428,0.10161036787567967
101429,0.09574422878772053
101434,0.06867664445817599
101440,0.09161461578235228
101448,0.09507097994165094
101449,0.07985483516461515
101465,0.07580329546110774
101467,0.06605088216865987
101472,0.14702855123881356
101478,0.08041520275221396
101497,0.08472821055468174
101504,0.0645827954535602
101547,0.08596212803680232
101548,0.10034209614320339
101555,0.07559559617145493
101570,0.0925319154157202
101572,0.07042053809183196
101578,0.07814501045221225
101580,0.10305693443213683
101588,0.0997245461160433
101602,0.07756004858257426
101610,0.10215052768655762
101614,0.1171122646346628
101616,0.09655276252154918
101643,0.09230293852022363
101644,0.09720392170050235
101649,0.0867629555147062
101650,0.10121278569942452
101665,0.06121208602950379
101667,0.12991626904580753
101669,0.05752444682155488
101674,0.13380930525746493
101675,0.08503792386196951
101678,0.10503892932241564
101682,0.0802061787306225
101686,0.09367536577004748
101697,0.12863071227046488
101700,0.09284068551754192
101711,0.06729681832219989
101714,0.05080583009048295
101715,0.1063928717779662
101728,0.09453383029893188
101732,0.07167396091589542
101757,0.08982194032625479
101758,0.1021604871289375
101759,0.10332324690632301
101762,0.05048136047730649
101764,0.07314549836923188
101780,0.1162920084758253
101784,0.08773853384263815
101789,0.07161647984658741
101816,0.0820321060790894
101819,0.058869875027922305
101827,0.043593853829173225
101863,0.0832048283421125
101867,0.10188718859520003
101870,0.07286242833501133
101873,0.10268604174661358
101878,0.09462086584786149
101879,0.05546307945088571
101880,0.0713592734216366
101887,0.11010805266856631
101897,0.06297367732773468
101901,0.06369490671146762
101903,0.14907371182307702
101920,0.06964216995217978
101921,0.08281902673072314
101922,0.08006943430910894
101961,0.15337247773757176
101962,0.07878041035563633
101971,0.07272347554030878
101976,0.12299255800478104
102002,0.10054223416461296
102005,0.06705013429491678
102007,0.13864440953786633
102017,0.07006540443475134
102019,0.12015533381888292
102029,0.06012231840505368
102051,0.09234295413187475
102052,0.06667859444747676
102054,0.07920550658542942
102062,0.11321924394802754
102067,0.09825711941359679
102068,0.09283717091132337
102070,0.07130340786088031
102090,0.07484996375322943
102092,0.14017820471897482
102099,0.12889439021967133
102100,0.05201389976919826
102112,0.10151791313697534
102113,0.0983866965140652
102122,0.10112303574309534
102123,0.07397730517884853
102125,0.068221890779059
102126,0.10590494527851178
102146,0.09404676606589982
102147,0.10294706273733617
102151,0.08574681587977298
102158,0.09187845223682262
102159,0.07514741019237349
102162,0.0708211036320061
102165,0.0801029489607845
102166,0.09979674492993541
102174,0.06659580134981048
102193,0.13331349644400056
102198,0.08604432629924752
102205,0.10364633864829673
102206,0.09662809482927051
102218,0.08892408760433256
102221,0.09469234158585918
102230,0.08575296855530563
102238,0.08722923198438233
102248,0.06409424485663005
102252,0.1035799967313763
102259,0.06481367780762809
102262,0.1001258869883002
102273,0.06953038498327589
102286,0.0892559893234109
102293,0.08093516324070156
102294,0.05886348045025962
102296,0.07196763029236193
102298,0.1058144921306222
102303,0.07457917663987076
102309,0.09191833722641264
102315,0.06724843778373074
102340,0.07589076281374924
102342,0.06710907415946889
102344,0.0838790788159528
102346,0.10969706992908884
102347,0.06419453864254043
102374,0.1073553288010371
102380,0.10326215115721238
102387,0.08228529530639574
102393,0.07553438874482125
102403,0.08231505385554357
102413,0.08862534118816191
102414,0.06629842254423353
102415,0.07874218371574393
102416,0.08309056887067111
102439,0.08874468927614804
102441,0.08318652117261255
102443,0.07745840012926732
102444,0.10017198835127383
102445,0.14366751627426233
102448,0.07040242549428452
102449,0.09109741911073854
102450,0.1321626905066238
102456,0.07400147094335997
102458,0.0946394906611068
102459,0.0776321976648139
102465,0.053147644656779965
102470,0.12923548385971748
102471,0.06270719926269444
102475,0.1155132403447081
102476,0.1081582008429744
102506,0.06986707951158998
102509,0.0685954759651753
102519,0.08168676521977229
102522,0.07301512264180211
102545,0.07053881706486771
102549,0.12093648138350023
102562,0.06685411799976897
102563,0.07905049899406322
102568,0.10156963545310103
102582,0.11159291341848956
102592,0.05686062375795129
102597,0.08191071932165103
102605,0.09837308469011895
102614,0.09193756651100865
102617,0.09320864275921686
102634,0.06432513984439812
102652,0.0626973190799459
102655,0.04587062609025405
102671,0.05739002449323187
102694,0.0775716659807804
102701,0.101096173151323
102703,0.04887155445697049
102704,0.06735760672310956
102713,0.042042130408761896
102720,0.09054253977584849
102731,0.07238134215165455
102733,0.07557188764964468
102749,0.10596505968008472
102755,0.06906000134330213
102763,0.07815647659757616
102770,0.10500038366380461
102772,0.0923697225135099
102799,0.09172864226445374
102838,0.08503616742356469
102854,0.07707068581097197
102862,0.12097025758538288
102863,0.0906121045927247
102867,0.07041831683598865
102868,0.06861251151597458
102878,0.08837566201992873
102887,0.08725919247497989
102898,0.10778025555043907
102904,0.08165214735146376
102912,0.12852999121541275
102919,0.06277572838257989
102927,0.07425358561487053
102932,0.09563832964168492
102933,0.13680917652735733
102935,0.05625200297585912
102958,0.09806509758629953
102969,0.0954380340900743
102971,0.07393994087811008
102975,0.06661637369145831
102979,0.10170182295754425
102982,0.059479028554602985
102987,0.12172227266875504
102989,0.0829903936851491
102995,0.08627741129351695
102996,0.08698854034685688
103000,0.05648469594127514
103001,0.10488469353816783
103004,0.07966773138365264
103010,0.08303654484713897
103025,0.10538782255490997
103029,0.09933472654839277
103046,0.0933108192300879
103056,0.07875377260423862
103062,0.07845739932073502
103078,0.10320293369113696
103083,0.059005442053030606
103092,0.08799975185786525
103096,0.0821600231585305
103097,0.11794269846572654
103102,0.12652721054297855
103112,0.08908045982423422
103132,0.057079594762277155
103144,0.08594249935324902
103145,0.08053695627993843
103146,0.0676776701057706
103147,0.10786574784611573
103158,0.07723811606545632
103171,0.11038692497844477
103173,0.06148934095306712
103184,0.09293619982012265
103195,0.09820546589208404
103196,0.06069598465671533
103206,0.07460204399247274
103230,0.08525095678251475
103231,0.10639885569016624
103232,0.09087318337429379
103239,0.12440733786643471
103240,0.08272354456614257
103243,0.06837233332339664
103252,0.09779028315083074
103258,0.07610042948663559
103259,0.09988203197754308
103279,0.07055949117307173
103280,0.05279103472265093
103286,0.08335814207610064
103287,0.12284864936840705
103290,0.08897866311091328
103298,0.09136590008954643
103315,0.0488050288312864
103319,0.07657615270066787
103334,0.11258192678540524
103336,0.113801775099289
103345,0.08683937812665762
103368,0.07651773992922997
103371,0.10512056085607549
103377,0.07156047896113617
103398,0.061030380182344315
103404,0.06060078251822237
103408,0.107116002005623
103410,0.07632923645816674
103418,0.07299238594873174
103420,0.11458063446604841
103432,0.10313850288148366
103433,0.07031519971955624
103436,0.06415979976569834
103440,0.08347147994376028
103453,0.07787948970407373
103459,0.10507843759505507
103460,0.08075649570098227
103461,0.06319909512677964
103462,0.09080286327859759
103473,0.09539329420685519
103474,0.05223652736725934
103475,0.11299178373735042
103478,0.10908586197254033
103480,0.09614080346166294
103484,0.06356780252429736
103494,0.0893865976630562
103513,0.10656823832207346
103515,0.08559001628111416
103516,0.1542286380415223
103525,0.1102341578946449
103541,0.11544821514941109
103544,0.07122241938646531
103562,0.11673277301520654
103570,0.15690564267007553
103572,0.12440957240106487
103574,0.06861542260789354
103575,0.09251371518338197
103591,0.1071845468471133
103594,0.07173138429235351
103609,0.06432927817921859
103613,0.06707543349698013
103614,0.08026931291406672
103615,0.06069873744035706
103624,0.11000882917767135
103625,0.12988080140583244
103628,0.13530423145256681
103629,0.0667176977656052
103647,0.077063632775538
103648,0.09358891730621656
103651,0.07345845063736119
103658,0.05722385451087231
103668,0.07642261448224044
103669,0.07598267852534317
103676,0.07994357890620521
103682,0.07661131358719937
103683,0.05857565224304801
103689,0.0664799488929932
103725,0.04925841822681117
103733,0.09702616176990705
103744,0.049598062718796736
103762,0.10262664252751869
103771,0.12390605536406146
103773,0.06265341336743642
103783,0.10403710857334512
103784,0.09776802761923982
103808,0.06520887955209176
103812,0.06779023981277149
103813,0.08744953220299415
103814,0.08778164244827498
103818,0.13467457221330653
103824,0.08403041743416136
103828,0.05347967398743746
103830,0.08511202061840473
103840,0.0636433209300089
103842,0.11042602303530603
103847,0.11666174294735825
103848,0.09418057124195657
103851,0.05789985316157955
103854,0.11547290940271727
103857,0.18227333995051007
103861,0.057565834331274573
103862,0.08375629402969476
103865,0.09576757700958792
103870,0.05268599048683395
103876,0.09632174234140072
103891,0.14338105911824192
103908,0.06776208315518205
103914,0.08459939667079189
103918,0.09526979427418555
103940,0.10035899339035165
103963,0.12806441234445207
103966,0.09915939335705613
103971,0.11928571641941506
103980,0.11003642887105784
103984,0.07805671593003749
103985,0.08563006071444366
103998,0.12560168069266361
104019,0.07636631109198053
104026,0.08856929507539274
104035,0.12295061117902657
104044,0.07587071838813836
104045,0.08465950865816946
104047,0.11229702688270342
104051,0.0643065363802769
104058,0.07776389849511728
104063,0.06847183204695105
104066,0.091224154097883
104087,0.05066721311310347
104089,0.07548622320254228
104095,0.07992349362604774
104098,0.11483493870933503
104104,0.05592033803218901
104110,0.08900968967053614
104120,0.08351130154768742
104122,0.05833699340471936
104131,0.08344612054473653
104132,0.09225615770565467
104135,0.05707231019419248
104136,0.0836459838903634
104149,0.07332140189366823
104150,0.0838207207739933
104156,0.09115031900526409
104165,0.0903352716287883
104175,0.07565751716522164
104179,0.10432017042586472
104184,0.09271183714331903
104206,0.06513997495390425
104216,0.10255926323950657
104230,0.14882270937028208
104257,0.05776960449468238
104272,0.05186741654301548
104273,0.08839617141132557
104278,0.050216943808874266
104294,0.1012629930342483
104295,0.07453535163995362
104297,0.06541561319671607
104298,0.09520460937603233
104308,0.09998227053759144
104318,0.08068150612706311
104319,0.0623520618706127
104320,0.10474320662080548
104327,0.0997042335308325
104334,0.08807496458789922
104344,0.10563502203851184
104350,0.06754505803020143
104351,0.09696731541398561
104354,0.10624216661204329
104369,0.13104984137415263
104376,0.08847346396895338
104381,0.08393802331931666
104384,0.09614919517348595
104391,0.056020993797542905
104394,0.09186702407480751
104398,0.11934216052482595
104402,0.07423324217360427
104408,0.08719792787775522
104409,0.052724765086033125
104410,0.12417642520637537
104412,0.07973492543252546
104417,0.11513535455105751
104424,0.08870535692100336
104426,0.06591503648475483
104435,0.08362121315050716
104445,0.07050149201434307
104458,0.057819919529154204
104460,0.08608319162766805
104466,0.0753611243965815
104472,0.10431644865902015
104473,0.11572844978323528
104479,0.05410581439178634
104480,0.07741381637962413
104482,0.11624642538481189
104499,0.056451377704386387
104501,0.05135378075433413
104502,0.06879836096651595
104506,0.08700775469676983
104510,0.060682645379190325
104512,0.05624998744470274
104520,0.13144397207928513
104528,0.10348180162753468
104529,0.09461993167586281
104541,0.10050862277199143
104578,0.059451990740443154
104584,0.08378327754365944
104588,0.10384316608879399
104602,0.07420352145090453
104610,0.059400266375883734
104611,0.08971097423014444
104618,0.11594369601343538
104620,0.07844529174983723
104622,0.05606565627495362
104624,0.07032202377544748
104625,0.09627192228702909
104634,0.1266343251074371
104639,0.1018852820639989
104646,0.07770598673695932
104647,0.06616403208276168
104652,0.053903604471160126
104670,0.08741624571949493
104677,0.07279991210527197
104685,0.11926909188761818
104691,0.09486966793659281
104696,0.07792446176349209
104699,0.06101776958488724
104712,0.11439898405845716
104714,0.07852127577233216
104717,0.0805303962397177
104718,0.07659571220881624
104740,0.06688902370778894
104741,0.09707262072540433
104743,0.04421877495621356
104744,0.09241249637522027
104747,0.10217567241016602
104767,0.0841423046071495
104772,0.20172405423620565
104776,0.13034617644080818
104779,0.06500025796348
104814,0.08373053918317147
104815,0.07743328926090369
104830,0.09691718729186767
104831,0.12038151706010179
104833,0.11174240654676354
104839,0.07348599383960588
104840,0.0910451927525063
104860,0.08351543163612199
104861,0.06017891960966305
104866,0.08539669135607787
104870,0.07071049287443293
104877,0.09383968426794738
104878,0.057773415669492255
104879,0.07530974027044987
104880,0.08997681511888296
104899,0.08153202602533265
104906,0.05663478233884955
104907,0.11301926812793632
104913,0.092204003619183
104916,0.11437898406124748
104921,0.09454126870023738
104930,0.07543453541419015
104931,0.09350301223255102
104936,0.09999301435107026
104937,0.07660072706931795
104942,0.07928592607243935
104943,0.07580628104298315
104969,0.10494833075504306
104972,0.14101467973196827
104988,0.09128301186108685
105013,0.10315126896154203
105015,0.08948053007220227
105019,0.06987000671430475
105027,0.09566056378963254
105030,0.1019529712431569
105035,0.1587182927388857
105041,0.06461983377298461
105051,0.13650908528750272
105056,0.07331820045178553
105067,0.16974728278063386
105071,0.09820838729424172
105072,0.062039573270372156
105074,0.13426241121542604
105091,0.10681060576022947
105101,0.07203601186392239
105103,0.08616196560671815
105134,0.09403030383268296
105139,0.08734981188001822
105142,0.13559857787031424
105146,0.08273364314963158
105163,0.08007765810178077
105168,0.10715726261756864
105172,0.05486679464664437
105176,0.12755008383448901
105195,0.08396481420500898
105196,0.12697356459841364
105197,0.0594278280800295
105203,0.08539380746088325
105223,0.08201102666773999
105227,0.091469405497604
105228,0.05984710491185458
105230,0.11496558098189201
105231,0.1391740037471081
105239,0.0778307823499672
105242,0.11416857095991038
105244,0.08753985007555384
105245,0.10862403103417217
105248,0.04974088549598271
105249,0.07623275231008748
105266,0.12539213770835786
105271,0.1319945495899067
105276,0.10180600905802371
105282,0.10059487214503404
105292,0.0855792406773825
105297,0.04666759780287153
105332,0.11391535205638208
105333,0.07605868592330577
105343,0.060446630012562515
105344,0.0553522170809796
105345,0.09913785774355319
105357,0.08627834094547181
105359,0.08575159228072432
105366,0.07251396722966215
105367,0.10104554056947199
105370,0.045751561411837664
105377,0.08666575893146772
105390,0.09142160514346366
105399,0.06556496350710907
105403,0.0763557388517729
105404,0.08247134780031895
105414,0.06592803610922658
105417,0.08233468828176736
105425,0.12004448938241391
105452,0.06525497628164274
105454,0.11171473617612927
105456,0.12327950420464495
105470,0.09096268421485025
105471,0.053289825856784004
105483,0.08522662887124412
105493,0.10583365777124103
105508,0.12078599539770614
105514,0.09840546689293835
105515,0.053811599045787216
105528,0.12804908026955847
105529,0.06647661278286295
105531,0.064429913048963
105532,0.06926298814460517
105558,0.054560503895747
105574,0.08399255431895551
105578,0.05617660233962127
105584,0.14118344354088835
105595,0.10097668886931978
105617,0.10381546694742963
105618,0.07845039832284728
105621,0.07281311642292762
105625,0.07074428122877474
105629,0.07962781751537218
105630,0.059584219904637956
105634,0.06803731948045524
105635,0.09318936777943329
105641,0.08268075589438174
105647,0.10991970767805621
105648,0.07801208825680299
105655,0.06773711360323899
105657,0.06265297055945176
105672,0.11395638975907736
105678,0.08858957616440374
105682,0.0741904859146973
105691,0.08938126104911705
105692,0.07815592799767283
105706,0.1135451063148936
105712,0.11014261073306915
105720,0.08609168154967502
105734,0.07138207687948174
105735,0.08649843635079478
105736,0.08870745767760321
105737,0.05099550032943057
105738,0.1229801151769495
105740,0.1191437810516474
105744,0.06718995450420467
105747,0.10807762669099105
105749,0.10049840832367245
105754,0.08661179282053011
105758,0.06705102601919764
105760,0.07382320279671846
105767,0.08456968499708294
105784,0.11622767159334206
105791,0.08602549880579767
105802,0.08207117141728827
105807,0.1185704040295186
105809,0.07322734235919048
105816,0.08233541187279152
105817,0.05512179119269783
105824,0.11023193750876174
105832,0.10015314574626434
105856,0.08200841603380953
105865,0.073795007149633
105899,0.07042229596698542
105906,0.046414535823091185
105916,0.08530204759076948
105923,0.09695723490178311
105937,0.09699243891912777
105965,0.062356642480177304
105966,0.08363823256068567
105968,0.07033232648825169
105973,0.07554405519612993
105976,0.10056929699514591
105978,0.061808473948558304
105979,0.06772288208843379
105991,0.09600992782402758
105998,0.0767249233690263
105999,0.08843819724953748
106000,0.09615623252490686
106001,0.08920085504418068
106010,0.07740358289119938
106011,0.09811420791303503
106013,0.10549181877180323
106015,0.08514080014237792
106026,0.0637053632611009
106032,0.06677693262750584
106035,0.08507645052885708
106040,0.07814859603973694
106041,0.11965255742050349
106044,0.05153359970373682
106053,0.09727485854761464
106054,0.06112564267893584
106065,0.11305478043288864
106081,0.0669701356840081
106083,0.08870420878872776
106087,0.08911772501462054
106090,0.08799467859327699
106101,0.047973328618434764
106102,0.1156909115974453
106109,0.07572657780949149
106116,0.06139171560260986
106150,0.06335731963217386
106155,0.17758099345628442
106166,0.08934978984374504
106176,0.08051906824605501
106189,0.06450313426368508
106199,0.11003423301497152
106205,0.0998379489149155
106206,0.08656646309225972
106211,0.0824337420190257
106214,0.059168168947045026
106216,0.0693224007583805
106217,0.09423191826656073
106225,0.0745728765056011
106249,0.06297976570491111
106256,0.08277321531442512
106258,0.07043985266527224
106261,0.08721819404700965
106262,0.10408914096870721
106264,0.049339797070726256
106271,0.08791651522591938
106276,0.08035022168076039
106277,0.08587972191710955
106286,0.101527774939199
106293,0.05976581024161029
106295,0.0727622395820748
106296,0.0895310792470224
106297,0.11572198134518931
106298,0.083351445104715
106311,0.06467388009766954
106314,0.1150142885108269
106320,0.10288281301004472
106334,0.0920482009120822
106346,0.07201158969886444
106347,0.06998700452043438
106349,0.08208645494660285
106354,0.09653510008522455
106360,0.06268138430170986
106373,0.07468206440248021
106377,0.06944073952957448
106386,0.10220191748872526
106387,0.09999236252209996
106391,0.05283947276343892
106401,0.1196492104155509
106411,0.11563254274509562
106413,0.1147950653145777
106426,0.09222863692243738
106427,0.06381223860855754
106428,0.1170464760612027
106434,0.09784293344078375
106438,0.08437858697991495
106440,0.09808872956307638
106441,0.05999742985523141
106452,0.11564310885177705
106453,0.0822804017337321
106454,0.09841080749105834
106457,0.08553358837877857
106484,0.0682574315753274
106488,0.14490819994240192
106491,0.08296017875775798
106514,0.08076365994797045
106527,0.08083522614487071
106528,0.0706359381560838
106529,0.05772972694454152
106534,0.11804525738311177
106550,0.10281185914910972
106577,0.0790830937849614
106585,0.1291024950734594
106590,0.06444213815647741
106607,0.07631480730891217
106610,0.10054074471170218
106611,0.08785408275169714
106612,0.12664162869317683
106624,0.05886998108401124
106631,0.06150417168923695
106647,0.16180170248178194
106660,0.11232191301797163
106674,0.09105997696216027
106687,0.06664876551491995
106712,0.10038392136094494
106713,0.08572623971875738
106717,0.06731921405216006
106720,0.0885632956781343
106721,0.0871894684122703
106724,0.07466769465144175
106735,0.09585460001398231
106739,0.09066140753037276
106740,0.08000812329345622
106754,0.06514636847717821
106760,0.16181755520667138
106761,0.09549859172425851
106784,0.11222130641930016
106787,0.08496014692818651
106797,0.06460733883021595
106798,0.07440387476485291
106802,0.11831792906740148
106803,0.09400321931789896
106804,0.14202950223787017
106805,0.0717360547991787
106810,0.11332914945144221
106812,0.09258428479891094
106813,0.06718242753187995
106817,0.0651630605115788
106822,0.1132414129700597
106823,0.08579308360252831
106827,0.057991403289671964
106841,0.072157711650452
106851,0.09511706389460108
106852,0.09543169668499754
106853,0.14292919474231638
106854,0.15538832135842023
106861,0.10209979858078744
106873,0.11752880109731767
106877,0.0677774183568446
106878,0.08278969829146776
106881,0.10234875762702422
106900,0.0864968346640784
106906,0.0652399532954969
106907,0.07859303434383468
106914,0.08017619538883002
106916,0.09764740482641641
106924,0.07206792626690528
106931,0.06811784351722891
106936,0.11036060028976483
106937,0.08361705920907668
106938,0.06159265806465664
106939,0.09370892194043962
106943,0.07581721950755554
106944,0.07555833974689541
106967,0.09926074734268481
106980,0.07045159243744326
106986,0.059763491106263694
106987,0.08336792202515586
106990,0.05990429695188377
107013,0.04668086130454829
107023,0.09085901942603616
107033,0.06408764385290548
107037,0.09359057288061093
107048,0.0945545600007629
107071,0.10194382816182537
107081,0.04988937195199116
107113,0.07668283972709757
107130,0.059358387685503194
107131,0.07979751108446577
107145,0.08662969152325585
107156,0.0789185402975066
107219,0.0738013039435326
107222,0.1319738074257841
107223,0.18059407473193778
107232,0.11426385479003051
107245,0.0833921244794524
107246,0.048555290201775195
107247,0.06514599889477639
107256,0.05910066978489162
107259,0.08337706350978884
107260,0.0485542855132669
107279,0.12913278861367822
107280,0.07297034955734791
107281,0.08396901264429553
107285,0.08248294961628048
107329,0.09675101107679628
107337,0.08353390263794
107349,0.07348546419543002
107350,0.09256843454369458
107351,0.0564922192414326
107359,0.14987075081277323
107391,0.08137447413425035
107394,0.10263009790029545
107395,0.06109120084257105
107406,0.11066757943098489
107416,0.11045790293603854
107417,0.08011340041187098
107418,0.08026348398681217
107419,0.06877521824562434
107444,0.08391669967417069
107445,0.09542627026715017
107446,0.08455759733982991
107460,0.08943140026285938
107470,0.08904195540046075
107475,0.06666321170998811
107520,0.09447837873564632
107526,0.07355092274284862
107527,0.05038130890583167
107530,0.061971845398946575
107532,0.1377107798234137
107534,0.10573139888183275
107535,0.08992134158109553
107554,0.10793855429363469
107556,0.08379887829180659
107559,0.10003738574787405
107561,0.05656166088290845
107564,0.07125729946370253
107566,0.0902735602889663
107571,0.06867347003687067
107590,0.08945084958095505
107602,0.08773248329208583
107625,0.11375557998541247
107626,0.12946614628899308
107635,0.0827058199602165
107636,0.06845548170202184
107645,0.0896076161690027
107652,0.0978271660912514
107655,0.054077591461083485
107668,0.06520503995881714
107670,0.07247747547399999
107677,0.04446015182875631
107680,0.10312072387804984
107683,0.09031479059238862
107684,0.06376870787801318
107691,0.08269636631074506
107692,0.11372878031682566
107703,0.09801146148976245
107709,0.050958043197816785
107710,0.07948784420800765
107721,0.09460001486772755
107725,0.09517620169149842
107727,0.10891306312484149
107739,0.07781111491103881
107740,0.10620694559565161
107741,0.09042128803212529
107747,0.07884099074353006
107765,0.1364775218286542
107768,0.06133289339970499
107775,0.09657265005955884
107782,0.11685053184188168
107790,0.06557336136837029
107801,0.06887482449696358
107807,0.054813847969509256
107811,0.11685613946686055
107817,0.10834632389050715
107826,0.0720076891474134
107838,0.08490502438177605
107839,0.07900178708579576
107843,0.07216697586562419
107847,0.06432240878783001
107849,0.09565246956010792
107850,0.08341901616646977
107867,0.09947579069844778
107871,0.09379509145619909
107908,0.08057871444724884
107913,0.12656244755348817
107927,0.09218559716965763
107931,0.05152092565879647
107955,0.05865997152260016
107962,0.0791314685187588
107977,0.07563424244706275
107978,0.07666591023576783
107993,0.063086430210742
108010,0.08284719839817227
108016,0.09428645535890057
108018,0.14166221711183055
108027,0.12366733506525196
108045,0.08389596263032763
108069,0.11987633179634069
108082,0.10428082246416204
108089,0.08731359479834336
108092,0.07170846423007349
108106,0.07065979597060895
108112,0.07513379869416101
108120,0.1195303034032447
108122,0.17537873500414522
108135,0.1244351260238805
108170,0.0727624814677996
108171,0.0869431327776061
108177,0.06411591948575365
108180,0.11046655282885748
108183,0.0905560830425959
108184,0.055058906698996816
108185,0.08618531520431554
108192,0.09126028686233066
108195,0.1051245426586871
108196,0.11404905459002034
108218,0.061364483620513374
108219,0.12290489384427396
108243,0.10887757500047535
108249,0.05624406901132039
108251,0.05130261080402299
